word_id,transcription
a01-020x-00-07,at
a01-020x-01-00,Lancaster
a01-020x-01-01,House
a01-020x-01-02,despite
a01-020x-01-03,the
a01-020x-01-04,crisis
a01-020x-01-05,which
a01-020x-01-06,had
a01-020x-02-00,blown
a01-020x-02-01,up
a01-020x-02-02,.
a01-020x-02-03,He
a01-020x-02-04,has
a01-020x-02-05,now
a01-020x-02-06,revealed
a01-020x-02-07,his
a01-020x-02-08,full
a01-020x-02-09,plans
a01-020x-03-00,to
a01-020x-03-01,the
a01-020x-03-02,Africans
a01-020x-03-03,and
a01-020x-03-04,Liberals
a01-020x-03-05,attending
a01-020x-03-06,.
a01-020x-03-07,These
a01-020x-04-00,plans
a01-020x-04-01,do
a01-020x-04-02,not
a01-020x-04-03,give
a01-020x-04-04,the
a01-020x-04-05,Africans
a01-020x-04-06,the
a01-020x-04-07,overall
a01-020x-04-08,majo-
a01-020x-05-00,rity
a01-020x-05-01,they
a01-020x-05-02,are
a01-020x-05-03,seeking
a01-020x-05-04,.
a01-020x-05-05,African
a01-020x-05-06,delegates
a01-020x-05-07,are
a01-020x-06-00,studying
a01-020x-06-01,them
a01-020x-06-02,today
a01-020x-06-03,.
a01-020x-06-04,The
a01-020x-06-05,conference
a01-020x-06-06,will
a01-020x-06-07,meet
a01-020x-07-00,to
a01-020x-07-01,discuss
a01-020x-07-02,the
a01-020x-07-03,function
a01-020x-07-04,of
a01-020x-07-05,a
a01-020x-07-06,proposed
a01-020x-07-07,House
a01-020x-08-00,of
a01-020x-08-01,Chiefs
a01-020x-08-02,.
a01-026-00-00,MR.
a01-026-00-01,IAIN
a01-026-00-02,MACLEOD
a01-026-00-03,","
a01-026-00-04,the
a01-026-00-05,Colonial
a01-026-00-06,Secretary
a01-026-00-07,","
a01-026-00-08,denied
a01-026-01-00,in
a01-026-01-01,the
a01-026-01-02,Commons
a01-026-01-03,last
a01-026-01-04,night
a01-026-01-05,that
a01-026-01-06,there
a01-026-01-07,have
a01-026-01-08,been
a01-026-02-00,secret
a01-026-02-01,negotiations
a01-026-02-02,on
a01-026-02-03,Northern
a01-026-02-04,Rhodesia's
a01-026-02-05,future
a01-026-02-06,.
a01-026-03-00,The
a01-026-03-01,Northern
a01-026-03-02,Rhodesia
a01-026-03-03,conference
a01-026-03-04,in
a01-026-03-05,London
a01-026-03-06,has
a01-026-04-00,been
a01-026-04-01,boycotted
a01-026-04-02,by
a01-026-04-03,the
a01-026-04-04,two
a01-026-04-05,main
a01-026-04-06,settlers'
a01-026-04-07,parties
a01-026-04-08,-
a01-026-05-00,the
a01-026-05-01,United
a01-026-05-02,Federal
a01-026-05-03,Party
a01-026-05-04,and
a01-026-05-05,the
a01-026-05-06,Dominion
a01-026-05-07,Party
a01-026-05-08,.
a01-026-06-00,But
a01-026-06-01,representatives
a01-026-06-02,of
a01-026-06-03,Sir
a01-026-06-04,Roy
a01-026-06-05,Welensky
a01-026-06-06,","
a01-026-06-07,Prime
a01-026-07-00,Minister
a01-026-07-01,of
a01-026-07-02,the
a01-026-07-03,Central
a01-026-07-04,African
a01-026-07-05,Federation
a01-026-07-06,","
a01-026-07-07,went
a01-026-08-00,to
a01-026-08-01,Chequers
a01-026-08-02,at
a01-026-08-03,the
a01-026-08-04,week-end
a01-026-08-05,for
a01-026-08-06,talks
a01-026-08-07,with
a01-026-09-00,Mr.
a01-026-09-01,Macmillan
a01-026-09-02,.
a01-026u-00-00,MR.
a01-026u-00-01,IAIN
a01-026u-00-02,MACLEOD
a01-026u-00-03,","
a01-026u-00-04,the
a01-026u-00-05,Colonial
a01-026u-00-06,Secretary
a01-026u-00-07,","
a01-026u-01-00,denied
a01-026u-01-01,in
a01-026u-01-02,the
a01-026u-01-03,Commons
a01-026u-01-04,last
a01-026u-01-05,night
a01-026u-01-06,that
a01-026u-02-00,there
a01-026u-02-01,have
a01-026u-02-02,been
a01-026u-02-03,secret
a01-026u-02-04,negotiations
a01-026u-02-05,on
a01-026u-03-00,Northern
a01-026u-03-01,Rhodesia's
a01-026u-03-02,future
a01-026u-03-03,.
a01-026u-03-04,The
a01-026u-03-05,Northern
a01-026u-04-00,Rhodesia
a01-026u-04-01,conference
a01-026u-04-02,in
a01-026u-04-03,London
a01-026u-04-04,has
a01-026u-04-05,been
a01-026u-05-00,boycotted
a01-026u-05-01,by
a01-026u-05-02,the
a01-026u-05-03,two
a01-026u-05-04,main
a01-026u-05-05,settlers'
a01-026u-05-06,parties
a01-026u-05-07,-
a01-026u-06-00,the
a01-026u-06-01,United
a01-026u-06-02,Federal
a01-026u-06-03,Party
a01-026u-06-04,and
a01-026u-06-05,the
a01-026u-06-06,Dominion
a01-026u-07-00,Party
a01-026u-07-01,.
a01-026u-07-02,But
a01-026u-07-03,representatives
a01-026u-07-04,of
a01-026u-07-05,Sir
a01-026u-07-06,Roy
a01-026u-08-00,Welensky
a01-026u-08-01,","
a01-026u-08-02,Prime
a01-026u-08-03,Minister
a01-026u-08-04,of
a01-026u-08-05,the
a01-026u-08-06,Central
a01-026u-09-00,African
a01-026u-09-01,Federation
a01-026u-09-02,","
a01-026u-09-03,went
a01-026u-09-04,to
a01-026u-09-05,Chequers
a01-026u-09-06,at
a01-026u-10-00,the
a01-026u-10-01,week-end
a01-026u-10-02,for
a01-026u-10-03,talks
a01-026u-10-04,with
a01-026u-10-05,Mr.
a01-026u-10-06,Macmillan
a01-026u-10-07,.
a01-026x-00-00,Mr.
a01-026x-00-01,Iain
a01-026x-00-02,Macleod
a01-026x-00-03,","
a01-026x-00-04,the
a01-026x-00-05,Colonial
a01-026x-00-06,Secretary
a01-026x-00-07,","
a01-026x-00-08,denied
a01-026x-01-00,in
a01-026x-01-01,the
a01-026x-01-02,Commons
a01-026x-01-03,last
a01-026x-01-04,night
a01-026x-01-05,that
a01-026x-01-06,there
a01-026x-01-07,have
a01-026x-02-00,been
a01-026x-02-01,secret
a01-026x-02-02,negotiations
a01-026x-02-03,on
a01-026x-02-04,the
a01-026x-02-05,Northern
a01-026x-02-06,Rhodesia's
a01-026x-03-00,future
a01-026x-03-01,.
a01-026x-03-02,The
a01-026x-03-03,Northern
a01-026x-03-04,Rhodesia
a01-026x-03-05,conference
a01-026x-03-06,in
a01-026x-04-00,London
a01-026x-04-01,has
a01-026x-04-02,been
a01-026x-04-03,boycotted
a01-026x-04-04,by
a01-026x-04-05,the
a01-026x-04-06,two
a01-026x-04-07,main
a01-026x-05-00,settlers'
a01-026x-05-01,parties
a01-026x-05-02,-
a01-026x-05-03,the
a01-026x-05-04,United
a01-026x-05-05,Federal
a01-026x-05-06,Party
a01-026x-06-00,and
a01-026x-06-01,the
a01-026x-06-02,Dominion
a01-026x-06-03,Party
a01-026x-06-04,.
a01-026x-06-05,But
a01-026x-06-06,representatives
a01-026x-07-00,of
a01-026x-07-01,Sir
a01-026x-07-02,Roy
a01-026x-07-03,Welensky
a01-026x-07-04,","
a01-026x-07-05,Prime
a01-026x-07-06,Minister
a01-026x-07-07,of
a01-026x-07-08,the
a01-026x-08-00,Central
a01-026x-08-01,African
a01-026x-08-02,Federation
a01-026x-08-03,","
a01-026x-08-04,went
a01-026x-08-05,to
a01-026x-08-06,Chequers
a01-026x-09-00,at
a01-026x-09-01,the
a01-026x-09-02,week-end
a01-026x-09-03,for
a01-026x-09-04,talks
a01-026x-09-05,with
a01-026x-09-06,Mr.
a01-026x-09-07,Macmillan
a01-026x-09-08,.
a01-030-00-00,Northern
a01-030-00-01,Rhodesia
a01-030-00-02,is
a01-030-00-03,a
a01-030-00-04,member
a01-030-00-05,of
a01-030-00-06,the
a01-030-00-07,Federation
a01-030-00-08,.
a01-030-01-00,Mr.
a01-030-01-01,Macleod
a01-030-01-02,was
a01-030-01-03,not
a01-030-01-04,at
a01-030-01-05,the
a01-030-01-06,week-end
a01-030-01-07,meeting
a01-030-01-08,.
a01-030-01-09,But
a01-030-01-10,he
a01-030-01-11,told
a01-030-02-00,Ps
a01-030-02-01,yesterday
a01-030-02-02,:
a01-030-02-03,""""
a01-030-02-04,I
a01-030-02-05,have
a01-030-02-06,no
a01-030-02-07,knowledge
a01-030-02-08,of
a01-030-02-09,secret
a01-030-02-10,negotiations
a01-030-02-11,.
a01-030-02-12,""""
a01-030-03-00,He
a01-030-03-01,said
a01-030-03-02,Britain
a01-030-03-03,had
a01-030-03-04,an
a01-030-03-05,obligation
a01-030-03-06,to
a01-030-03-07,consult
a01-030-03-08,the
a01-030-03-09,Federal
a01-030-04-00,Government
a01-030-04-01,.
a01-030-04-02,But
a01-030-04-03,the
a01-030-04-04,final
a01-030-04-05,decision
a01-030-04-06,remained
a01-030-04-07,with
a01-030-04-08,the
a01-030-04-09,British
a01-030-05-00,Government
a01-030-05-01,.
a01-030-05-02,Mr.
a01-030-05-03,James
a01-030-05-04,Callaghan
a01-030-05-05,","
a01-030-05-06,Labour's
a01-030-05-07,Colonial
a01-030-05-08,spokesman
a01-030-05-09,","
a01-030-06-00,said
a01-030-06-01,Sir
a01-030-06-02,Roy
a01-030-06-03,had
a01-030-06-04,no
a01-030-06-05,right
a01-030-06-06,to
a01-030-06-07,delay
a01-030-06-08,progress
a01-030-06-09,in
a01-030-06-10,the
a01-030-06-11,talks
a01-030-06-12,by
a01-030-07-00,refusing
a01-030-07-01,to
a01-030-07-02,sit
a01-030-07-03,round
a01-030-07-04,the
a01-030-07-05,conference
a01-030-07-06,table
a01-030-07-07,.
a01-030u-00-00,Northern
a01-030u-00-01,Rhodesia
a01-030u-00-02,is
a01-030u-00-03,a
a01-030u-00-04,member
a01-030u-00-05,of
a01-030u-00-06,the
a01-030u-00-07,Federation
a01-030u-00-08,.
a01-030u-01-00,Mr.
a01-030u-01-01,Macleod
a01-030u-01-02,was
a01-030u-01-03,not
a01-030u-01-04,at
a01-030u-01-05,the
a01-030u-01-06,week-end
a01-030u-02-00,meeting
a01-030u-02-01,.
a01-030u-02-02,But
a01-030u-02-03,he
a01-030u-02-04,told
a01-030u-02-05,Ps
a01-030u-02-06,yesterday
a01-030u-02-07,:
a01-030u-02-08,""""
a01-030u-02-09,I
a01-030u-03-00,have
a01-030u-03-01,no
a01-030u-03-02,knowledge
a01-030u-03-03,of
a01-030u-03-04,secret
a01-030u-03-05,negotiations
a01-030u-03-06,.
a01-030u-03-07,""""
a01-030u-04-00,He
a01-030u-04-01,said
a01-030u-04-02,Britain
a01-030u-04-03,had
a01-030u-04-04,an
a01-030u-04-05,obligation
a01-030u-04-06,to
a01-030u-04-07,consult
a01-030u-05-00,the
a01-030u-05-01,Federal
a01-030u-05-02,Government
a01-030u-05-03,.
a01-030u-05-04,But
a01-030u-05-05,the
a01-030u-05-06,final
a01-030u-06-00,decision
a01-030u-06-01,remained
a01-030u-06-02,with
a01-030u-06-03,the
a01-030u-06-04,British
a01-030u-06-05,Government
a01-030u-06-06,.
a01-030u-07-00,Mr.
a01-030u-07-01,James
a01-030u-07-02,Callaghan
a01-030u-07-03,","
a01-030u-07-04,Labour's
a01-030u-07-05,Colonial
a01-030u-08-00,spokesman
a01-030u-08-01,","
a01-030u-08-02,said
a01-030u-08-03,Sir
a01-030u-08-04,Roy
a01-030u-08-05,had
a01-030u-08-06,no
a01-030u-08-07,right
a01-030u-08-08,to
a01-030u-09-00,delay
a01-030u-09-01,progress
a01-030u-09-02,in
a01-030u-09-03,the
a01-030u-09-04,talks
a01-030u-09-05,by
a01-030u-09-06,refusing
a01-030u-10-00,to
a01-030u-10-01,sit
a01-030u-10-02,round
a01-030u-10-03,the
a01-030u-10-04,conference
a01-030u-10-05,table
a01-030u-10-06,.
a01-030x-00-00,Northern
a01-030x-00-01,Rhodesia
a01-030x-00-02,is
a01-030x-00-03,a
a01-030x-00-04,member
a01-030x-00-05,of
a01-030x-00-06,the
a01-030x-00-07,Fede-
a01-030x-01-00,ration
a01-030x-01-01,.
a01-030x-01-02,Mr.
a01-030x-01-03,Macleod
a01-030x-01-04,was
a01-030x-01-05,not
a01-030x-01-06,at
a01-030x-01-07,the
a01-030x-01-08,week-end
a01-030x-02-00,meeting
a01-030x-02-01,.
a01-030x-02-02,But
a01-030x-02-03,he
a01-030x-02-04,told
a01-030x-02-05,Ps
a01-030x-02-06,yesterday
a01-030x-02-07,:
a01-030x-02-08,""""
a01-030x-02-09,I
a01-030x-03-00,have
a01-030x-03-01,no
a01-030x-03-02,knowledge
a01-030x-03-03,of
a01-030x-03-04,secret
a01-030x-03-05,negotiations
a01-030x-03-06,.
a01-030x-03-07,""""
a01-030x-03-08,He
a01-030x-04-00,said
a01-030x-04-01,Britain
a01-030x-04-02,had
a01-030x-04-03,an
a01-030x-04-04,obligation
a01-030x-04-05,to
a01-030x-04-06,consult
a01-030x-05-00,the
a01-030x-05-01,Federal
a01-030x-05-02,Government
a01-030x-05-03,.
a01-030x-05-04,Mr.
a01-030x-05-05,James
a01-030x-05-06,Callaghan
a01-030x-05-07,","
a01-030x-06-00,Labour's
a01-030x-06-01,Colonial
a01-030x-06-02,spokesman
a01-030x-06-03,","
a01-030x-06-04,said
a01-030x-06-05,Sir
a01-030x-06-06,Roy
a01-030x-06-07,had
a01-030x-07-00,no
a01-030x-07-01,right
a01-030x-07-02,to
a01-030x-07-03,delay
a01-030x-07-04,progress
a01-030x-07-05,in
a01-030x-07-06,the
a01-030x-07-07,talks
a01-030x-07-08,by
a01-030x-08-00,refusing
a01-030x-08-01,to
a01-030x-08-02,sit
a01-030x-08-03,round
a01-030x-08-04,the
a01-030x-08-05,conference
a01-030x-08-06,table
a01-030x-08-07,.
a01-038-00-00,Mr.
a01-038-00-01,Macleod
a01-038-00-02,thought
a01-038-00-03,the
a01-038-00-04,two
a01-038-00-05,Rhodesian
a01-038-01-00,parties
a01-038-01-01,had
a01-038-01-02,refused
a01-038-01-03,to
a01-038-01-04,attend
a01-038-01-05,the
a01-038-01-06,talks
a01-038-02-00,because
a01-038-02-01,Sir
a01-038-02-02,Roy
a01-038-02-03,had
a01-038-02-04,found
a01-038-02-05,messages
a01-038-03-00,sent
a01-038-03-01,from
a01-038-03-02,the
a01-038-03-03,Government
a01-038-03-04,were
a01-038-03-05,""""
a01-038-03-06,unsatisfac-
a01-038-04-00,tory
a01-038-04-01,.
a01-038-04-02,""""
a01-038-04-03,African
a01-038-04-04,delegates
a01-038-04-05,to
a01-038-04-06,the
a01-038-04-07,talks
a01-038-04-08,yester-
a01-038-05-00,day
a01-038-05-01,called
a01-038-05-02,on
a01-038-05-03,Mr.
a01-038-05-04,Macmillan
a01-038-05-05,to
a01-038-05-06,cease
a01-038-05-07,his
a01-038-06-00,negotiations
a01-038-06-01,with
a01-038-06-02,Sir
a01-038-06-03,Roy's
a01-038-06-04,representative
a01-038-06-05,","
a01-038-07-00,Mr.
a01-038-07-01,Julius
a01-038-07-02,Greenfield
a01-038-07-03,.
a01-038-07-04,He
a01-038-07-05,was
a01-038-07-06,at
a01-038-07-07,Che-
a01-038-08-00,quers
a01-038-08-01,last
a01-038-08-02,week-end
a01-038-08-03,.
a01-038-08-04,They
a01-038-08-05,said
a01-038-08-06,they
a01-038-09-00,regarded
a01-038-09-01,with
a01-038-09-02,""""
a01-038-09-03,growing
a01-038-09-04,anger
a01-038-09-05,""""
a01-038-09-06,the
a01-038-09-07,""""
a01-038-09-08,gross
a01-038-10-00,and
a01-038-10-01,unconstitutional
a01-038-10-02,""""
a01-038-10-03,interference
a01-038-10-04,by
a01-038-11-00,Sir
a01-038-11-01,Roy's
a01-038-11-02,Federal
a01-038-11-03,Government
a01-038-11-04,in
a01-038-11-05,the
a01-038-12-00,talks
a01-038-12-01,.
a01-038x-00-00,Mr.
a01-038x-00-01,Macleod
a01-038x-00-02,thought
a01-038x-00-03,the
a01-038x-00-04,two
a01-038x-00-05,Rhodesian
a01-038x-00-06,parties
a01-038x-01-00,had
a01-038x-01-01,refused
a01-038x-01-02,to
a01-038x-01-03,attend
a01-038x-01-04,the
a01-038x-01-05,talks
a01-038x-01-06,because
a01-038x-01-07,Sir
a01-038x-01-08,Roy
a01-038x-02-00,had
a01-038x-02-01,found
a01-038x-02-02,messages
a01-038x-02-03,sent
a01-038x-02-04,from
a01-038x-02-05,the
a01-038x-02-06,Government
a01-038x-02-07,were
a01-038x-03-00,""""
a01-038x-03-01,unsatisfactory
a01-038x-03-02,.
a01-038x-03-03,""""
a01-038x-03-04,African
a01-038x-03-05,delegates
a01-038x-03-06,to
a01-038x-03-07,the
a01-038x-03-08,talks
a01-038x-03-09,yesterday
a01-038x-04-00,called
a01-038x-04-01,on
a01-038x-04-02,Mr.
a01-038x-04-03,Macmillan
a01-038x-04-04,to
a01-038x-04-05,cease
a01-038x-04-06,his
a01-038x-04-07,negotiations
a01-038x-04-08,with
a01-038x-05-00,Sir
a01-038x-05-01,Roy's
a01-038x-05-02,representative
a01-038x-05-03,","
a01-038x-05-04,Mr.
a01-038x-05-05,Julius
a01-038x-05-06,Greenfield
a01-038x-05-07,.
a01-038x-05-08,He
a01-038x-05-09,was
a01-038x-06-00,at
a01-038x-06-01,Chequers
a01-038x-06-02,last
a01-038x-06-03,week-end
a01-038x-06-04,.
a01-038x-06-05,They
a01-038x-06-06,said
a01-038x-06-07,they
a01-038x-06-08,regarded
a01-038x-07-00,with
a01-038x-07-01,""""
a01-038x-07-02,growing
a01-038x-07-03,anger
a01-038x-07-04,""""
a01-038x-07-05,the
a01-038x-07-06,gross
a01-038x-07-07,and
a01-038x-07-08,unconstitutional
a01-038x-07-09,""""
a01-038x-08-00,interference
a01-038x-08-01,by
a01-038x-08-02,Sir
a01-038x-08-03,Roy's
a01-038x-08-04,Federal
a01-038x-08-05,Government
a01-038x-08-06,in
a01-038x-08-07,the
a01-038x-08-08,talks
a01-038x-08-09,.
a01-043-00-00,Informal
a01-043-00-01,talks
a01-043-00-02,at
a01-043-00-03,Lancaster
a01-043-00-04,House
a01-043-00-05,will
a01-043-01-00,resume
a01-043-01-01,today
a01-043-01-02,.
a01-043-01-03,President
a01-043-01-04,Kennedy
a01-043-01-05,today
a01-043-02-00,defended
a01-043-02-01,the
a01-043-02-02,appointment
a01-043-02-03,of
a01-043-02-04,a
a01-043-02-05,Negro
a01-043-02-06,as
a01-043-03-00,his
a01-043-03-01,Housing
a01-043-03-02,Minister
a01-043-03-03,.
a01-043-03-04,It
a01-043-03-05,has
a01-043-03-06,aroused
a01-043-04-00,strong
a01-043-04-01,opposition
a01-043-04-02,from
a01-043-04-03,the
a01-043-04-04,anti-Negro
a01-043-05-00,senators
a01-043-05-01,of
a01-043-05-02,the
a01-043-05-03,Deep
a01-043-05-04,South
a01-043-05-05,.
a01-043-05-06,The
a01-043-05-07,negro
a01-043-06-00,is
a01-043-06-01,Mr.
a01-043-06-02,Robert
a01-043-06-03,Weaver
a01-043-06-04,of
a01-043-06-05,New
a01-043-06-06,York
a01-043-06-07,.
a01-043-06-08,One
a01-043-07-00,of
a01-043-07-01,his
a01-043-07-02,tasks
a01-043-07-03,will
a01-043-07-04,be
a01-043-07-05,to
a01-043-07-06,see
a01-043-07-07,there
a01-043-07-08,is
a01-043-07-09,no
a01-043-08-00,racial
a01-043-08-01,discrimination
a01-043-08-02,in
a01-043-08-03,Government
a01-043-09-00,and
a01-043-09-01,State
a01-043-09-02,housing
a01-043-09-03,projects
a01-043-09-04,.
a01-043-10-00,B.Kaufmann
a01-043u-00-00,Informal
a01-043u-00-01,talks
a01-043u-00-02,at
a01-043u-00-03,Lancaster
a01-043u-00-04,House
a01-043u-00-05,will
a01-043u-01-00,resume
a01-043u-01-01,today
a01-043u-01-02,.
a01-043u-01-03,PRESIDENT
a01-043u-01-04,KENNEDY
a01-043u-01-05,today
a01-043u-02-00,defended
a01-043u-02-01,the
a01-043u-02-02,appointment
a01-043u-02-03,of
a01-043u-02-04,a
a01-043u-02-05,Negro
a01-043u-02-06,as
a01-043u-03-00,his
a01-043u-03-01,Housing
a01-043u-03-02,Minister
a01-043u-03-03,.
a01-043u-03-04,It
a01-043u-03-05,has
a01-043u-03-06,aroused
a01-043u-03-07,strong
a01-043u-04-00,opposition
a01-043u-04-01,from
a01-043u-04-02,the
a01-043u-04-03,anti-Negro
a01-043u-04-04,senators
a01-043u-04-05,of
a01-043u-04-06,the
a01-043u-05-00,Deep
a01-043u-05-01,South
a01-043u-05-02,.
a01-043u-05-03,The
a01-043u-05-04,negro
a01-043u-05-05,is
a01-043u-05-06,Mr.
a01-043u-05-07,Robert
a01-043u-05-08,#
a01-043u-06-00,Weaver
a01-043u-06-01,of
a01-043u-06-02,New
a01-043u-06-03,York
a01-043u-06-04,.
a01-043u-06-05,One
a01-043u-06-06,of
a01-043u-06-07,his
a01-043u-06-08,tasks
a01-043u-06-09,will
a01-043u-07-00,be
a01-043u-07-01,to
a01-043u-07-02,see
a01-043u-07-03,there
a01-043u-07-04,is
a01-043u-07-05,no
a01-043u-07-06,racial
a01-043u-07-07,discrimination
a01-043u-08-00,in
a01-043u-08-01,Government
a01-043u-08-02,and
a01-043u-08-03,State
a01-043u-08-04,housing
a01-043u-09-00,projects
a01-043u-09-01,.
a01-043x-00-00,Informal
a01-043x-00-01,talks
a01-043x-00-02,at
a01-043x-00-03,Lancaster
a01-043x-00-04,House
a01-043x-00-05,will
a01-043x-00-06,resume
a01-043x-01-00,today
a01-043x-01-01,.
a01-043x-01-02,PRESIDENT
a01-043x-01-03,KENNEDY
a01-043x-01-04,today
a01-043x-01-05,defended
a01-043x-02-00,the
a01-043x-02-01,appointment
a01-043x-02-02,of
a01-043x-02-03,a
a01-043x-02-04,Negro
a01-043x-02-05,as
a01-043x-02-06,his
a01-043x-02-07,Housing
a01-043x-02-08,Minister
a01-043x-02-09,.
a01-043x-03-00,It
a01-043x-03-01,has
a01-043x-03-02,aroused
a01-043x-03-03,strong
a01-043x-03-04,opposition
a01-043x-03-05,from
a01-043x-03-06,the
a01-043x-03-07,anti-Negro
a01-043x-04-00,senators
a01-043x-04-01,of
a01-043x-04-02,the
a01-043x-04-03,Deep
a01-043x-04-04,South
a01-043x-04-05,.
a01-043x-04-06,The
a01-043x-04-07,negro
a01-043x-04-08,is
a01-043x-04-09,Mr.
a01-043x-05-00,Robert
a01-043x-05-01,Weaver
a01-043x-05-02,of
a01-043x-05-03,New
a01-043x-05-04,York
a01-043x-05-05,.
a01-043x-05-06,One
a01-043x-05-07,of
a01-043x-05-08,his
a01-043x-05-09,tasks
a01-043x-06-00,will
a01-043x-06-01,be
a01-043x-06-02,to
a01-043x-06-03,see
a01-043x-06-04,there
a01-043x-06-05,is
a01-043x-06-06,no
a01-043x-06-07,racial
a01-043x-06-08,discrimination
a01-043x-07-00,in
a01-043x-07-01,Government
a01-043x-07-02,and
a01-043x-07-03,State
a01-043x-07-04,housing
a01-043x-07-05,projects
a01-043x-07-06,.
a01-049-00-00,Senator
a01-049-00-01,Allen
a01-049-00-02,Ellender
a01-049-00-03,of
a01-049-00-04,Louisiana
a01-049-00-05,sparked
a01-049-01-00,off
a01-049-01-01,the
a01-049-01-02,opposition
a01-049-01-03,by
a01-049-01-04,telling
a01-049-01-05,a
a01-049-01-06,television
a01-049-02-00,audience
a01-049-02-01,it
a01-049-02-02,was
a01-049-02-03,""""
a01-049-02-04,current
a01-049-02-05,Washington
a01-049-02-06,gossip
a01-049-02-07,""""
a01-049-03-00,that
a01-049-03-01,Weaver
a01-049-03-02,once
a01-049-03-03,had
a01-049-03-04,Communist
a01-049-03-05,affiliations
a01-049-03-06,.
a01-049-04-00,The
a01-049-04-01,Senate
a01-049-04-02,Banking
a01-049-04-03,Committee
a01-049-04-04,","
a01-049-04-05,which
a01-049-04-06,is
a01-049-04-07,headed
a01-049-05-00,by
a01-049-05-01,another
a01-049-05-02,Southern
a01-049-05-03,Senator
a01-049-05-04,-
a01-049-05-05,Willis
a01-049-05-06,Robertson
a01-049-05-07,","
a01-049-06-00,of
a01-049-06-01,Virginia
a01-049-06-02,-
a01-049-06-03,met
a01-049-06-04,today
a01-049-06-05,in
a01-049-06-06,closed
a01-049-06-07,session
a01-049-07-00,to
a01-049-07-01,discuss
a01-049-07-02,Weaver's
a01-049-07-03,appointment
a01-049-07-04,.
a01-049-07-05,Senator
a01-049-08-00,Robertson
a01-049-08-01,later
a01-049-08-02,disclosed
a01-049-08-03,he
a01-049-08-04,had
a01-049-08-05,sent
a01-049-08-06,a
a01-049-08-07,letter
a01-049-09-00,to
a01-049-09-01,Mr.
a01-049-09-02,Kennedy
a01-049-09-03,saying
a01-049-09-04,he
a01-049-09-05,had
a01-049-09-06,received
a01-049-09-07,several
a01-049-10-00,complaints
a01-049-10-01,about
a01-049-10-02,Weaver's
a01-049-10-03,loyalty
a01-049-10-04,.
a01-049u-00-00,Senator
a01-049u-00-01,Allen
a01-049u-00-02,Ellender
a01-049u-00-03,","
a01-049u-00-04,of
a01-049u-00-05,Louisiana
a01-049u-00-06,","
a01-049u-01-00,sparked
a01-049u-01-01,off
a01-049u-01-02,the
a01-049u-01-03,opposition
a01-049u-01-04,by
a01-049u-01-05,telling
a01-049u-01-06,a
a01-049u-02-00,television
a01-049u-02-01,audience
a01-049u-02-02,it
a01-049u-02-03,was
a01-049u-02-04,""""
a01-049u-02-05,current
a01-049u-03-00,Washington
a01-049u-03-01,gossip
a01-049u-03-02,""""
a01-049u-03-03,that
a01-049u-03-04,Weaver
a01-049u-03-05,once
a01-049u-03-06,had
a01-049u-04-00,Communist
a01-049u-04-01,affiliations
a01-049u-04-02,.
a01-049u-04-03,The
a01-049u-04-04,Senate
a01-049u-04-05,Banking
a01-049u-05-00,Committee
a01-049u-05-01,","
a01-049u-05-02,which
a01-049u-05-03,is
a01-049u-05-04,headed
a01-049u-05-05,by
a01-049u-05-06,another
a01-049u-06-00,Southern
a01-049u-06-01,Senator
a01-049u-06-02,-
a01-049u-06-03,Willis
a01-049u-06-04,Robertson
a01-049u-06-05,","
a01-049u-06-06,of
a01-049u-07-00,Virginia
a01-049u-07-01,-
a01-049u-07-02,met
a01-049u-07-03,today
a01-049u-07-04,in
a01-049u-07-05,closed
a01-049u-07-06,session
a01-049u-07-07,to
a01-049u-08-00,discuss
a01-049u-08-01,Weaver's
a01-049u-08-02,appointment
a01-049u-08-03,.
a01-049u-08-04,Senator
a01-049u-09-00,Robertson
a01-049u-09-01,later
a01-049u-09-02,disclosed
a01-049u-09-03,he
a01-049u-09-04,had
a01-049u-09-05,sent
a01-049u-09-06,a
a01-049u-09-07,letter
a01-049u-10-00,to
a01-049u-10-01,Mr.
a01-049u-10-02,Kennedy
a01-049u-10-03,saying
a01-049u-10-04,he
a01-049u-10-05,had
a01-049u-10-06,received
a01-049x-00-00,Senator
a01-049x-00-01,Allen
a01-049x-00-02,Ellender
a01-049x-00-03,","
a01-049x-00-04,of
a01-049x-00-05,Louisiana
a01-049x-00-06,","
a01-049x-01-00,sparked
a01-049x-01-01,off
a01-049x-01-02,the
a01-049x-01-03,opposition
a01-049x-01-04,by
a01-049x-01-05,telling
a01-049x-01-06,a
a01-049x-02-00,television
a01-049x-02-01,audience
a01-049x-02-02,it
a01-049x-02-03,was
a01-049x-02-04,""""
a01-049x-02-05,current
a01-049x-02-06,Washington
a01-049x-03-00,gossip
a01-049x-03-01,""""
a01-049x-03-02,that
a01-049x-03-03,Weaver
a01-049x-03-04,once
a01-049x-03-05,had
a01-049x-03-06,Communist
a01-049x-03-07,affilia-
a01-049x-04-00,tions
a01-049x-04-01,.
a01-049x-04-02,The
a01-049x-04-03,Senate
